unitid,efalevel,line,section,lstudy,eftotlt
102058,4,99,3,1,14
102058,5,99,3,1,20
102058,11,99,3,1,13
102058,12,99,3,3,13
102058,19,99,3,1,1
102058,20,99,3,1,19
102058,21,14,1,4,16
102058,22,8,1,1,15
102058,23,6,1,1,15
102058,24,1,1,1,7
102058,25,99,1,1,8
102058,32,11,1,3,1
102058,39,2,1,1,1
102058,40,3,1,1,7
102058,41,28,2,4,44
102058,42,22,2,1,32
102058,43,20,2,1,19
102058,44,15,2,1,7
102058,45,99,2,1,12
102058,51,21,2,1,13
102058,52,25,2,3,12
102058,60,17,2,1,12
102067,1,29,3,4,4536
102067,2,99,3,1,4536
102067,3,99,3,1,3191
102067,4,99,3,1,972
102067,5,99,3,1,2219
102067,11,99,3,1,1345
102067,19,99,3,1,332
102067,20,99,3,1,1887
102067,21,14,1,4,1706
102067,22,8,1,1,1706
102067,23,6,1,1,1692
102067,24,1,1,1,754
102067,25,99,1,1,938
102067,31,7,1,1,14
102067,39,2,1,1,188
102067,40,3,1,1,750
102067,41,28,2,4,2830
102067,42,22,2,1,2830
102067,43,20,2,1,1499
102067,44,15,2,1,218
102067,45,99,2,1,1281
102067,51,21,2,1,1331
102067,59,16,2,1,144
102067,60,17,2,1,1137
102076,1,29,3,4,2767
102076,2,99,3,1,2767
102076,3,99,3,1,1494
102076,4,99,3,1,559
102076,5,99,3,1,935
102076,11,99,3,1,1273
102076,19,99,3,1,118
102076,20,99,3,1,817
102076,21,14,1,4,996
102076,22,8,1,1,996
102076,23,6,1,1,976
102076,24,1,1,1,488
102076,25,99,1,1,488
102076,31,7,1,1,20
102076,39,2,1,1,49
102076,40,3,1,1,439
102076,41,28,2,4,1771
102076,42,22,2,1,1771
102076,43,20,2,1,518
102076,44,15,2,1,71
102076,45,99,2,1,447
102076,51,21,2,1,1253
102076,59,16,2,1,69
102076,60,17,2,1,378
102094,1,29,3,4,13768
102094,2,99,3,1,8914
102094,3,99,3,1,8540
102094,4,99,3,1,1920
102094,5,99,3,1,6620
102094,11,99,3,1,374
102094,12,99,3,3,4854
102094,19,99,3,1,779
102094,20,99,3,1,5841
102094,21,14,1,4,11416
102094,22,8,1,1,7499
102094,23,6,1,1,7487
102094,24,1,1,1,1898
102094,25,99,1,1,5589
102094,31,7,1,1,12
102094,32,11,1,3,3917
102094,39,2,1,1,674
102094,40,3,1,1,4915
102094,41,28,2,4,2352
102094,42,22,2,1,1415
102094,43,20,2,1,1053
102094,44,15,2,1,22
102094,45,99,2,1,1031
102094,51,21,2,1,362
102094,52,25,2,3,937
102094,59,16,2,1,105
102094,60,17,2,1,926
102234,1,29,3,4,977
102234,2,99,3,1,851
102234,3,99,3,1,850
102234,4,99,3,1,216
102234,5,99,3,1,634
102234,11,99,3,1,1
102234,12,99,3,3,126
102234,19,99,3,1,61
102234,20,99,3,1,573
102234,21,14,1,4,842
102234,22,8,1,1,823
102234,23,6,1,1,823
102234,24,1,1,1,215
102234,25,99,1,1,608
102234,32,11,1,3,19
102234,39,2,1,1,58
102234,40,3,1,1,550
102234,41,28,2,4,135
102234,42,22,2,1,28
102234,43,20,2,1,27
102234,44,15,2,1,1
102234,45,99,2,1,26
102234,51,21,2,1,1
102234,52,25,2,3,107
102234,59,16,2,1,3
102234,60,17,2,1,23
102270,1,29,3,4,779
102270,2,99,3,1,779
102270,3,99,3,1,761
102270,4,99,3,1,200
102270,5,99,3,1,561
102270,11,99,3,1,18
102270,19,99,3,1,62
102270,20,99,3,1,499
102270,21,14,1,4,660
102270,22,8,1,1,660
102270,23,6,1,1,649
102270,24,1,1,1,178
102270,25,99,1,1,471
102270,31,7,1,1,11
102270,39,2,1,1,58
102270,40,3,1,1,413
102270,41,28,2,4,119
102270,42,22,2,1,119
102270,43,20,2,1,112
102270,44,15,2,1,22
102270,45,99,2,1,90
102270,51,21,2,1,7
102270,59,16,2,1,4
102270,60,17,2,1,86
102298,1,29,3,4,837
102298,2,99,3,1,782
102298,3,99,3,1,782
102298,4,99,3,1,204
102298,5,99,3,1,578
102298,12,99,3,3,55
102298,19,99,3,1,56
102298,20,99,3,1,522
102298,21,14,1,4,786
102298,22,8,1,1,736
102298,23,6,1,1,736
102298,24,1,1,1,204
102298,25,99,1,1,532
102298,32,11,1,3,50
102298,39,2,1,1,56
102298,40,3,1,1,476
102298,41,28,2,4,51
102298,42,22,2,1,46
102298,43,20,2,1,46
102298,45,99,2,1,46
102298,52,25,2,3,5
102298,60,17,2,1,46
102313,1,29,3,4,1907
102313,2,99,3,1,1907
102313,3,99,3,1,1584
102313,4,99,3,1,440
102313,5,99,3,1,1144
102313,11,99,3,1,323
102313,19,99,3,1,222
102313,20,99,3,1,922
102313,21,14,1,4,822
102313,22,8,1,1,822
102313,23,6,1,1,821
102313,24,1,1,1,299
102313,25,99,1,1,522
102313,31,7,1,1,1
102313,39,2,1,1,115
102313,40,3,1,1,407
102313,41,28,2,4,1085
102313,42,22,2,1,1085
102313,43,20,2,1,763
102313,44,15,2,1,141
102313,45,99,2,1,622
102313,51,21,2,1,322
102313,59,16,2,1,107
102313,60,17,2,1,515
102368,1,29,3,4,13923
102368,2,99,3,1,10468
102368,3,99,3,1,10089
102368,4,99,3,1,1717
102368,5,99,3,1,8372
102368,11,99,3,1,379
102368,12,99,3,3,3455
102368,19,99,3,1,1033
102368,20,99,3,1,7339
102368,21,14,1,4,8208
102368,22,8,1,1,7053
102368,23,6,1,1,6977
102368,24,1,1,1,1446
102368,25,99,1,1,5531
102368,31,7,1,1,76
102368,32,11,1,3,1155
102368,39,2,1,1,639
102368,40,3,1,1,4892
102368,41,28,2,4,5715
102368,42,22,2,1,3415
102368,43,20,2,1,3112
102368,44,15,2,1,271
102368,45,99,2,1,2841
102368,51,21,2,1,303
102368,52,25,2,3,2300
102368,59,16,2,1,394
102368,60,17,2,1,2447
102377,1,29,3,4,2846
102377,2,99,3,1,2400
102377,3,99,3,1,2367
102377,4,99,3,1,859
102377,5,99,3,1,1508
102377,11,99,3,1,33
102377,12,99,3,3,446
102377,19,99,3,1,46
102377,20,99,3,1,1462
102377,21,14,1,4,2687
102377,22,8,1,1,2282
102377,23,6,1,1,2277
102377,24,1,1,1,859
102377,25,99,1,1,1418
102377,31,7,1,1,5
102377,32,11,1,3,405
102377,39,2,1,1,45
102377,40,3,1,1,1373
102377,41,28,2,4,159
102377,42,22,2,1,118
102377,43,20,2,1,90
102377,45,99,2,1,90
102377,51,21,2,1,28
102377,52,25,2,3,41
102377,59,16,2,1,1
102377,60,17,2,1,89
102395,1,29,3,4,272
102395,2,99,3,1,144
102395,3,99,3,1,136
102395,4,99,3,1,29
102395,5,99,3,1,107
102395,11,99,3,1,8
102395,12,99,3,3,128
102395,19,99,3,1,32
102395,20,99,3,1,75
102395,21,14,1,4,73
102395,22,8,1,1,24
102395,23,6,1,1,24
102395,24,1,1,1,8
102395,25,99,1,1,16
102395,32,11,1,3,49
102395,39,2,1,1,6
102395,40,3,1,1,10
102395,41,28,2,4,199
102395,42,22,2,1,120
102395,43,20,2,1,112
102395,44,15,2,1,21
102395,45,99,2,1,91
102395,51,21,2,1,8
102395,52,25,2,3,79
102395,59,16,2,1,26
102395,60,17,2,1,65
102429,1,29,3,4,3946
102429,2,99,3,1,3946
102429,3,99,3,1,2189
102429,4,99,3,1,658
102429,5,99,3,1,1531
102429,11,99,3,1,1757
102429,19,99,3,1,170
102429,20,99,3,1,1361
102429,21,14,1,4,1072
102429,22,8,1,1,1072
102429,23,6,1,1,1026
102429,24,1,1,1,485
102429,25,99,1,1,541
102429,31,7,1,1,46
102429,39,2,1,1,68
102429,40,3,1,1,473
102429,41,28,2,4,2874
102429,42,22,2,1,2874
102429,43,20,2,1,1163
102429,44,15,2,1,173
102429,45,99,2,1,990
102429,51,21,2,1,1711
102429,59,16,2,1,102
102429,60,17,2,1,888
102553,1,29,3,4,10796
102553,2,99,3,1,10162
102553,3,99,3,1,6916
102553,4,99,3,1,1306
102553,5,99,3,1,5610
102553,11,99,3,1,3246
102553,12,99,3,3,634
102553,19,99,3,1,8
102553,20,99,3,1,5602
102553,21,14,1,4,4206
102553,22,8,1,1,4032
102553,23,6,1,1,3687
102553,24,1,1,1,860
102553,25,99,1,1,2827
102553,31,7,1,1,345
102553,32,11,1,3,174
102553,39,2,1,1,5
102553,40,3,1,1,2822
102553,41,28,2,4,6590
102553,42,22,2,1,6130
102553,43,20,2,1,3229
102553,44,15,2,1,446
102553,45,99,2,1,2783
102553,51,21,2,1,2901
102553,52,25,2,3,460
102553,59,16,2,1,3
102553,60,17,2,1,2780
102580,1,29,3,4,65
102580,2,99,3,1,65
102580,3,99,3,1,34
102580,4,99,3,1,4
102580,5,99,3,1,30
102580,11,99,3,1,31
102580,19,99,3,1,7
102580,20,99,3,1,23
102580,21,14,1,4,18
102580,22,8,1,1,18
102580,23,6,1,1,18
102580,24,1,1,1,4
102580,25,99,1,1,14
102580,39,2,1,1,4
102580,40,3,1,1,10
102580,41,28,2,4,47
102580,42,22,2,1,47
102580,43,20,2,1,16
102580,45,99,2,1,16
102580,51,21,2,1,31
102580,59,16,2,1,3
102580,60,17,2,1,13
102614,1,29,3,4,6640
102614,2,99,3,1,5638
102614,3,99,3,1,4027
102614,4,99,3,1,770
102614,5,99,3,1,3257
102614,11,99,3,1,1611
102614,12,99,3,3,1002
102614,19,99,3,1,329
102614,20,99,3,1,2928
102614,21,14,1,4,2872
102614,22,8,1,1,2495
102614,23,6,1,1,2276
102614,24,1,1,1,597
102614,25,99,1,1,1679
102614,31,7,1,1,219
102614,32,11,1,3,377
102614,39,2,1,1,177
102614,40,3,1,1,1502
102614,41,28,2,4,3768
102614,42,22,2,1,3143
102614,43,20,2,1,1751
102614,44,15,2,1,173
102614,45,99,2,1,1578
102614,51,21,2,1,1392
102614,52,25,2,3,625
102614,59,16,2,1,152
102614,60,17,2,1,1426
102632,1,29,3,4,1918
102632,2,99,3,1,1678
102632,3,99,3,1,920
102632,4,99,3,1,148
102632,5,99,3,1,772
102632,11,99,3,1,758
102632,12,99,3,3,240
102632,19,99,3,1,113
102632,20,99,3,1,659
102632,21,14,1,4,514
102632,22,8,1,1,467
102632,23,6,1,1,428
102632,24,1,1,1,89
102632,25,99,1,1,339
102632,31,7,1,1,39
102632,32,11,1,3,47
102632,39,2,1,1,69
102632,40,3,1,1,270
102632,41,28,2,4,1404
102632,42,22,2,1,1211
102632,43,20,2,1,492
102632,44,15,2,1,59
102632,45,99,2,1,433
102632,51,21,2,1,719
102632,52,25,2,3,193
102632,59,16,2,1,44
102632,60,17,2,1,389
102669,1,29,3,4,578
102669,2,99,3,1,437
102669,3,99,3,1,400
102669,4,99,3,1,30
102669,5,99,3,1,370
102669,11,99,3,1,37
102669,12,99,3,3,141
102669,19,99,3,1,74
102669,20,99,3,1,296
102669,21,14,1,4,357
102669,22,8,1,1,315
102669,23,6,1,1,300
102669,24,1,1,1,25
102669,25,99,1,1,275
102669,31,7,1,1,15
102669,32,11,1,3,42
102669,39,2,1,1,57
102669,40,3,1,1,218
102669,41,28,2,4,221
102669,42,22,2,1,122
102669,43,20,2,1,100
102669,44,15,2,1,5
102669,45,99,2,1,95
102669,51,21,2,1,22
102669,52,25,2,3,99
102669,59,16,2,1,17
102669,60,17,2,1,78
102711,1,29,3,4,452
102711,2,99,3,1,452
102711,3,99,3,1,452
102711,4,99,3,1,390
102711,5,99,3,1,62
102711,20,99,3,1,62
102711,21,14,1,4,148
102711,22,8,1,1,148
102711,23,6,1,1,148
102711,24,1,1,1,126
102711,25,99,1,1,22
102711,40,3,1,1,22
102711,41,28,2,4,304
102711,42,22,2,1,304
102711,43,20,2,1,304
102711,44,15,2,1,264
102711,45,99,2,1,40
102711,60,17,2,1,40
102845,1,29,3,4,2277
102845,2,99,3,1,2277
102845,3,99,3,1,2277
102845,4,99,3,1,625
102845,5,99,3,1,1652
102845,19,99,3,1,64
102845,20,99,3,1,1588
102845,21,14,1,4,2277
102845,22,8,1,1,2277
102845,23,6,1,1,2277
102845,24,1,1,1,625
102845,25,99,1,1,1652
102845,39,2,1,1,64
102845,40,3,1,1,1588
103501,1,29,3,4,255
103501,2,99,3,1,255
103501,3,99,3,1,255
103501,4,99,3,1,180
103501,5,99,3,1,75
103501,20,99,3,1,75
103501,21,14,1,4,255
103501,22,8,1,1,255
103501,23,6,1,1,255
103501,24,1,1,1,180
103501,25,99,1,1,75
103501,40,3,1,1,75
103741,1,29,3,4,213
103741,2,99,3,1,213
103741,3,99,3,1,213
103741,4,99,3,1,97
103741,5,99,3,1,116
103741,20,99,3,1,116
103741,21,14,1,4,149
103741,22,8,1,1,149
103741,23,6,1,1,149
103741,24,1,1,1,72
103741,25,99,1,1,77
103741,40,3,1,1,77
103741,41,28,2,4,64
103741,42,22,2,1,64
103741,43,20,2,1,64
103741,44,15,2,1,25
103741,45,99,2,1,39
103741,60,17,2,1,39
103893,1,29,3,4,1088
103893,2,99,3,1,1088
103893,3,99,3,1,1087
103893,4,99,3,1,193
103893,5,99,3,1,894
103893,11,99,3,1,1
103893,19,99,3,1,111
103893,20,99,3,1,783
103893,21,14,1,4,1088
103893,22,8,1,1,1088
103893,23,6,1,1,1087
103893,24,1,1,1,193
103893,25,99,1,1,894
103893,31,7,1,1,1
103893,39,2,1,1,111
103893,40,3,1,1,783
103909,1,29,3,4,492
103909,2,99,3,1,492
103909,3,99,3,1,492
103909,4,99,3,1,62
103909,5,99,3,1,430
103909,19,99,3,1,19
103909,20,99,3,1,411
103909,21,14,1,4,492
103909,22,8,1,1,492
103909,23,6,1,1,492
103909,24,1,1,1,62
103909,25,99,1,1,430
103909,39,2,1,1,19
103909,40,3,1,1,411
103927,1,29,3,4,437
103927,2,99,3,1,437
103927,3,99,3,1,437
103927,4,99,3,1,107
103927,5,99,3,1,330
103927,19,99,3,1,13
103927,20,99,3,1,317
103927,21,14,1,4,437
103927,22,8,1,1,437
103927,23,6,1,1,437
103927,24,1,1,1,107
103927,25,99,1,1,330
103927,39,2,1,1,13
103927,40,3,1,1,317
103954,1,29,3,4,49
103954,2,99,3,1,49
103954,3,99,3,1,49
103954,4,99,3,1,7
103954,5,99,3,1,42
103954,20,99,3,1,42
103954,21,14,1,4,49
103954,22,8,1,1,49
103954,23,6,1,1,49
103954,24,1,1,1,7
103954,25,99,1,1,42
103954,40,3,1,1,42
103963,1,29,3,4,513
103963,2,99,3,1,513
103963,3,99,3,1,513
103963,4,99,3,1,164
103963,5,99,3,1,349
103963,20,99,3,1,349
103963,21,14,1,4,513
103963,22,8,1,1,513
103963,23,6,1,1,513
103963,24,1,1,1,164
103963,25,99,1,1,349
103963,40,3,1,1,349
104090,1,29,3,4,751
104090,2,99,3,1,714
104090,3,99,3,1,714
104090,4,99,3,1,62
104090,5,99,3,1,652
104090,12,99,3,3,37
104090,19,99,3,1,158
104090,20,99,3,1,494
104090,21,14,1,4,751
104090,22,8,1,1,714
104090,23,6,1,1,714
104090,24,1,1,1,62
104090,25,99,1,1,652
104090,32,11,1,3,37
104090,39,2,1,1,158
104090,40,3,1,1,494
104151,1,29,3,4,79593
104151,2,99,3,1,65174
104151,3,99,3,1,64398
104151,4,99,3,1,14102
104151,5,99,3,1,50296
104151,11,99,3,1,776
104151,12,99,3,3,14419
104151,19,99,3,1,3991
104151,20,99,3,1,46305
104151,21,14,1,4,70971
104151,22,8,1,1,59707
104151,23,6,1,1,59551
104151,24,1,1,1,13987
104151,25,99,1,1,45564
104151,31,7,1,1,156
104151,32,11,1,3,11264
104151,39,2,1,1,3405
104151,40,3,1,1,42159
104151,41,28,2,4,8622
104151,42,22,2,1,5467
104151,43,20,2,1,4847
104151,44,15,2,1,115
104151,45,99,2,1,4732
104151,51,21,2,1,620
104151,52,25,2,3,3155
104151,59,16,2,1,586
104151,60,17,2,1,4146
104160,1,29,3,4,8038
104160,2,99,3,1,8038
104160,3,99,3,1,6198
104160,4,99,3,1,1318
104160,5,99,3,1,4880
104160,11,99,3,1,1840
104160,19,99,3,1,906
104160,20,99,3,1,3974
104160,21,14,1,4,2147
104160,22,8,1,1,2147
104160,23,6,1,1,1872
104160,24,1,1,1,474
104160,25,99,1,1,1398
104160,31,7,1,1,275
104160,39,2,1,1,194
104160,40,3,1,1,1204
104160,41,28,2,4,5891
104160,42,22,2,1,5891
104160,43,20,2,1,4326
104160,44,15,2,1,844
104160,45,99,2,1,3482
104160,51,21,2,1,1565
104160,59,16,2,1,712
104160,60,17,2,1,2770
104179,1,29,3,4,53001
104179,2,99,3,1,41899
104179,3,99,3,1,40769
104179,4,99,3,1,9158
104179,5,99,3,1,31611
104179,11,99,3,1,1130
104179,12,99,3,3,11102
104179,19,99,3,1,3285
104179,20,99,3,1,28326
104179,21,14,1,4,41526
104179,22,8,1,1,34237
104179,23,6,1,1,34124
104179,24,1,1,1,8625
104179,25,99,1,1,25499
104179,31,7,1,1,113
104179,32,11,1,3,7289
104179,39,2,1,1,1831
104179,40,3,1,1,23668
104179,41,28,2,4,11475
104179,42,22,2,1,7662
104179,43,20,2,1,6645
104179,44,15,2,1,533
104179,45,99,2,1,6112
104179,51,21,2,1,1017
104179,52,25,2,3,3813
104179,59,16,2,1,1454
104179,60,17,2,1,4658
104346,1,29,3,4,5131
104346,2,99,3,1,5131
104346,3,99,3,1,4892
104346,4,99,3,1,1829
104346,5,99,3,1,3063
104346,11,99,3,1,239
104346,19,99,3,1,1020
104346,20,99,3,1,2043
104346,21,14,1,4,1251
104346,22,8,1,1,1251
104346,23,6,1,1,1240
104346,24,1,1,1,423
104346,25,99,1,1,817
104346,31,7,1,1,11
104346,39,2,1,1,226
104346,40,3,1,1,591
104346,41,28,2,4,3880
104346,42,22,2,1,3880
104346,43,20,2,1,3652
104346,44,15,2,1,1406
104346,45,99,2,1,2246
104346,51,21,2,1,228
104346,59,16,2,1,794
104346,60,17,2,1,1452
104391,1,29,3,4,88
104391,2,99,3,1,88
104391,3,99,3,1,88
104391,4,99,3,1,85
104391,5,99,3,1,3
104391,20,99,3,1,3
104391,21,14,1,4,88
104391,22,8,1,1,88
104391,23,6,1,1,88
104391,24,1,1,1,85
104391,25,99,1,1,3
104391,40,3,1,1,3
104425,1,29,3,4,3782
104425,2,99,3,1,3782
104425,3,99,3,1,3007
104425,4,99,3,1,770
104425,5,99,3,1,2237
104425,11,99,3,1,775
104425,19,99,3,1,177
104425,20,99,3,1,2060
104425,21,14,1,4,1347
104425,22,8,1,1,1347
104425,23,6,1,1,1326
104425,24,1,1,1,489
104425,25,99,1,1,837
104425,31,7,1,1,21
104425,39,2,1,1,50
104425,40,3,1,1,787
104425,41,28,2,4,2435
104425,42,22,2,1,2435
104425,43,20,2,1,1681
104425,44,15,2,1,281
104425,45,99,2,1,1400
104425,51,21,2,1,754
104425,59,16,2,1,127
104425,60,17,2,1,1273
104443,1,29,3,4,98
104443,2,99,3,1,98
104443,3,99,3,1,98
104443,4,99,3,1,46
104443,5,99,3,1,52
104443,20,99,3,1,52
104443,21,14,1,4,60
104443,22,8,1,1,60
104443,23,6,1,1,60
104443,24,1,1,1,28
104443,25,99,1,1,32
104443,40,3,1,1,32
104443,41,28,2,4,38
104443,42,22,2,1,38
104443,43,20,2,1,38
104443,44,15,2,1,18
104443,45,99,2,1,20
104443,60,17,2,1,20
104568,1,29,3,4,388
104568,2,99,3,1,388
104568,3,99,3,1,388
104568,4,99,3,1,293
104568,5,99,3,1,95
104568,20,99,3,1,95
104568,21,14,1,4,193
104568,22,8,1,1,193
104568,23,6,1,1,193
104568,24,1,1,1,150
104568,25,99,1,1,43
104568,40,3,1,1,43
104568,41,28,2,4,195
104568,42,22,2,1,195
104568,43,20,2,1,195
104568,44,15,2,1,143
104568,45,99,2,1,52
104568,60,17,2,1,52
104577,1,29,3,4,5076
104577,2,99,3,1,5076
104577,3,99,3,1,3058
104577,4,99,3,1,884
104577,5,99,3,1,2174
104577,11,99,3,1,2018
104577,19,99,3,1,241
104577,20,99,3,1,1933
104577,21,14,1,4,1482
104577,22,8,1,1,1482
104577,23,6,1,1,1279
104577,24,1,1,1,593
104577,25,99,1,1,686
104577,31,7,1,1,203
104577,39,2,1,1,79
104577,40,3,1,1,607
104577,41,28,2,4,3594
104577,42,22,2,1,3594
104577,43,20,2,1,1779
104577,44,15,2,1,291
104577,45,99,2,1,1488
104577,51,21,2,1,1815
104577,59,16,2,1,162
104577,60,17,2,1,1326
104586,1,29,3,4,3286
104586,2,99,3,1,3250
104586,3,99,3,1,3245
104586,4,99,3,1,833
104586,5,99,3,1,2412
104586,11,99,3,1,5
104586,12,99,3,3,36
104586,19,99,3,1,104
104586,20,99,3,1,2308
104586,21,14,1,4,3117
104586,22,8,1,1,3086
104586,23,6,1,1,3085
104586,24,1,1,1,825
104586,25,99,1,1,2260
104586,31,7,1,1,1
104586,32,11,1,3,31
104586,39,2,1,1,97
104586,40,3,1,1,2163
104586,41,28,2,4,169
104586,42,22,2,1,164
104586,43,20,2,1,160
104586,44,15,2,1,8
104586,45,99,2,1,152
104586,51,21,2,1,4
104586,52,25,2,3,5
104586,59,16,2,1,7
104586,60,17,2,1,145
104665,1,29,3,4,6
104665,12,99,3,3,6
104665,21,14,1,4,6
104665,32,11,1,3,6
104708,1,29,3,4,13480
104708,2,99,3,1,13480
104708,3,99,3,1,10180
104708,4,99,3,1,2287
104708,5,99,3,1,7893
104708,11,99,3,1,3300
104708,19,99,3,1,1034
104708,20,99,3,1,6859
104708,21,14,1,4,3738
104708,22,8,1,1,3738
104708,23,6,1,1,3607
104708,24,1,1,1,1298
104708,25,99,1,1,2309
104708,31,7,1,1,131
104708,39,2,1,1,330
104708,40,3,1,1,1979
104708,41,28,2,4,9742
104708,42,22,2,1,9742
104708,43,20,2,1,6573
104708,44,15,2,1,989
104708,45,99,2,1,5584
104708,51,21,2,1,3169
104708,59,16,2,1,704
104708,60,17,2,1,4880
104717,1,29,3,4,107563
104717,2,99,3,1,70929
104717,3,99,3,1,68619
104717,4,99,3,1,8154
104717,5,99,3,1,60465
104717,11,99,3,1,2310
104717,12,99,3,3,36634
104717,19,99,3,1,13124
104717,20,99,3,1,47341
104717,21,14,1,4,25180
104717,22,8,1,1,25141
104717,23,6,1,1,24995
104717,24,1,1,1,6950
104717,25,99,1,1,18045
104717,31,7,1,1,146
104717,32,11,1,3,39
104717,39,2,1,1,2453
104717,40,3,1,1,15592
104717,41,28,2,4,82383
104717,42,22,2,1,45788
104717,43,20,2,1,43624
104717,44,15,2,1,1204
104717,45,99,2,1,42420
104717,51,21,2,1,2164
104717,52,25,2,3,36595
104717,59,16,2,1,10671
104717,60,17,2,1,31749
105145,1,29,3,4,5123
105145,2,99,3,1,5123
105145,3,99,3,1,3473
105145,4,99,3,1,457
105145,5,99,3,1,3016
105145,11,99,3,1,1650
105145,19,99,3,1,813
105145,20,99,3,1,2203
105145,21,14,1,4,1057
105145,22,8,1,1,1057
105145,23,6,1,1,997
105145,24,1,1,1,226
105145,25,99,1,1,771
105145,31,7,1,1,60
105145,39,2,1,1,199
105145,40,3,1,1,572
105145,41,28,2,4,4066
105145,42,22,2,1,4066
105145,43,20,2,1,2476
105145,44,15,2,1,231
105145,45,99,2,1,2245
105145,51,21,2,1,1590
105145,59,16,2,1,614
105145,60,17,2,1,1631
105154,1,29,3,4,16624
105154,2,99,3,1,16624
105154,3,99,3,1,12049
105154,4,99,3,1,2332
105154,5,99,3,1,9717
105154,11,99,3,1,4575
105154,19,99,3,1,1701
105154,20,99,3,1,8016
105154,21,14,1,4,4377
105154,22,8,1,1,4377
105154,23,6,1,1,4141
105154,24,1,1,1,1281
105154,25,99,1,1,2860
105154,31,7,1,1,236
105154,39,2,1,1,534
105154,40,3,1,1,2326
105154,41,28,2,4,12247
105154,42,22,2,1,12247
105154,43,20,2,1,7908
105154,44,15,2,1,1051
105154,45,99,2,1,6857
105154,51,21,2,1,4339
105154,59,16,2,1,1167
105154,60,17,2,1,5690
105206,1,29,3,4,3693
105206,2,99,3,1,3693
105206,3,99,3,1,2750
105206,4,99,3,1,563
105206,5,99,3,1,2187
105206,11,99,3,1,943
105206,19,99,3,1,111
105206,20,99,3,1,2076
105206,21,14,1,4,757
105206,22,8,1,1,757
105206,23,6,1,1,624
105206,24,1,1,1,135
105206,25,99,1,1,489
105206,31,7,1,1,133
105206,39,2,1,1,26
105206,40,3,1,1,463
105206,41,28,2,4,2936
105206,42,22,2,1,2936
105206,43,20,2,1,2126
105206,44,15,2,1,428
105206,45,99,2,1,1698
105206,51,21,2,1,810
105206,59,16,2,1,85
105206,60,17,2,1,1613
105215,1,29,3,4,567
105215,2,99,3,1,567
105215,3,99,3,1,567
105215,4,99,3,1,110
105215,5,99,3,1,457
105215,19,99,3,1,69
105215,20,99,3,1,388
105215,21,14,1,4,567
105215,22,8,1,1,567
105215,23,6,1,1,567
105215,24,1,1,1,110
105215,25,99,1,1,457
105215,39,2,1,1,69
105215,40,3,1,1,388
105297,1,29,3,4,1836
105297,2,99,3,1,1828
105297,3,99,3,1,1507
105297,4,99,3,1,140
105297,5,99,3,1,1367
105297,11,99,3,1,321
105297,12,99,3,3,8
105297,19,99,3,1,97
105297,20,99,3,1,1270
105297,21,14,1,4,830
105297,22,8,1,1,825
105297,23,6,1,1,816
105297,24,1,1,1,110
105297,25,99,1,1,706
105297,31,7,1,1,9
105297,32,11,1,3,5
105297,39,2,1,1,70
105297,40,3,1,1,636
105297,41,28,2,4,1006
105297,42,22,2,1,1003
105297,43,20,2,1,691
105297,44,15,2,1,30
105297,45,99,2,1,661
105297,51,21,2,1,312
105297,52,25,2,3,3
105297,59,16,2,1,27
105297,60,17,2,1,634
105330,1,29,3,4,28186
105330,2,99,3,1,23128
105330,3,99,3,1,23041
105330,4,99,3,1,5473
105330,5,99,3,1,17568
105330,11,99,3,1,87
105330,12,99,3,3,5058
105330,19,99,3,1,1718
105330,20,99,3,1,15850
105330,21,14,1,4,23055
105330,22,8,1,1,20092
105330,23,6,1,1,20092
105330,24,1,1,1,5362
105330,25,99,1,1,14730
105330,32,11,1,3,2963
105330,39,2,1,1,1319
105330,40,3,1,1,13411
105330,41,28,2,4,5131
105330,42,22,2,1,3036
105330,43,20,2,1,2949
105330,44,15,2,1,111
105330,45,99,2,1,2838
105330,51,21,2,1,87
105330,52,25,2,3,2095
105330,59,16,2,1,399
105330,60,17,2,1,2439
105349,1,29,3,4,2825
105349,2,99,3,1,2825
105349,3,99,3,1,1024
105349,4,99,3,1,106
105349,5,99,3,1,918
105349,11,99,3,1,1801
105349,19,99,3,1,281
105349,20,99,3,1,637
105349,21,14,1,4,503
105349,22,8,1,1,503
105349,23,6,1,1,214
105349,24,1,1,1,39
105349,25,99,1,1,175
105349,31,7,1,1,289
105349,39,2,1,1,45
105349,40,3,1,1,130
105349,41,28,2,4,2322
105349,42,22,2,1,2322
105349,43,20,2,1,810
105349,44,15,2,1,67
105349,45,99,2,1,743
105349,51,21,2,1,1512
105349,59,16,2,1,236
105349,60,17,2,1,507
105428,1,29,3,4,10384
105428,2,99,3,1,10384
105428,3,99,3,1,6952
105428,4,99,3,1,1277
105428,5,99,3,1,5675
105428,11,99,3,1,3432
105428,19,99,3,1,1180
105428,20,99,3,1,4495
105428,21,14,1,4,2222
105428,22,8,1,1,2222
105428,23,6,1,1,2135
105428,24,1,1,1,650
105428,25,99,1,1,1485
105428,31,7,1,1,87
105428,39,2,1,1,347
105428,40,3,1,1,1138
105428,41,28,2,4,8162
105428,42,22,2,1,8162
105428,43,20,2,1,4817
105428,44,15,2,1,627
105428,45,99,2,1,4190
105428,51,21,2,1,3345
105428,59,16,2,1,833
105428,60,17,2,1,3357
105525,1,29,3,4,15819
105525,2,99,3,1,15819
105525,3,99,3,1,13869
105525,4,99,3,1,3730
